Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Puerto Rico,PRI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.24539302,28.85135916,26.47058726,27.57483928,30.59773108,31.59490895,31.9352705,29.80711003,27.9654793,29.48762211,30.8575144,30.99459535,31.15902905,32.18567537,38.67547165,29.86415709,29.6613877,31.31599478,32.57461564,37.61059168,42.40266166,43.61847338,44.99512032,47.13349713,52.18897673,49.18533177,43.59428845,48.33039834,51.20924205,52.59753691,52.95128442,47.50788979,44.54881051,41.72203296,45.19070519,46.894733,48.78084992,50.42877053,51.01240276,50.6117556,54.22612488,52.29922038,49.01051435,47.78722242,47.91106932,52.04409754,55.2960162,55.97220642,57.53362475,47.35973332,53.40111555,58.14057135,60.36279728,61.18431281,61.86158543,61.16581207,59.74339909,63.64941847,64.96594251,65.25397229,60.86096479,67.86902342,77.2427818,
Paraguay,PRY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,25.02325914,23.18149296,23.95089969,22.9884705,23.72847503,23.37662338,22.11951849,21.84542668,24.7104124,27.37208357,25.27423479,23.60267017,28.05714459,25.00139517,24.17482358,20.79545515,15.93025996,18.4890915,14.36566665,20.45547158,24.55483519,21.80454674,23.87281096,25.47181887,37.11852466,39.76177673,31.45596101,29.04676307,33.29869377,54.18637722,56.97335129,55.0243607,58.25256936,55.88262294,44.34727682,50.36301378,53.42635848,55.59831961,62.57664867,62.03996784,63.96274626,61.17906694,59.26728797,62.72529802,53.76836825,60.66567225,59.63045865,56.61831165,56.09706626,54.00227397,51.49752665,50.5601318,52.70900776,55.62647757,54.08521296,52.87566563,60.34156937,61.86140973,
West Bank and Gaza,PSE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,77.4514574,70.94757804,74.85368852,88.06167315,102.1189748,91.78381849,80.34319131,80.39209626,84.59925007,84.91925212,86.68776489,81.7669733,78.68157585,78.56772724,76.97969505,69.22676503,63.38446071,73.96671695,73.50972878,80.07189738,85.45322563,81.50055672,71.11694211,70.14817008,70.71305071,69.79004672,62.60808801,66.99452766,75.45008671,83.22157495,83.66336246,74.61664143,70.01603774,71.32607816,68.09695354,68.14868664,69.58648177,65.26586422,62.93063034,65.70721273,67.98542293,69.0919329,66.56631613,69.30736985,69.7086914,69.08557678,71.56413999,69.22737002,77.86523292,63.29199922,72.11476664,76.01925558,76.91350204,79.36385888,80.62874525,62.80974988,63.44678801,61.35513751,63.04103634,63.37349418,54.08565314,61.43058248,70.60020771,
Post-demographic dividend,PST,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,15.65415778,15.50613327,15.21514928,15.50081838,15.9786134,15.98831569,16.45371346,16.26736557,16.83000494,17.51428429,19.19625667,19.30570799,19.80141342,22.56098537,28.15720182,26.01233236,27.28156595,27.34042757,26.67132917,29.23324056,31.7760616,30.7019384,29.1740724,27.79797101,28.9505465,28.23926855,26.35077767,26.87594573,27.43582667,28.34827638,28.93791137,27.98624649,27.65107161,26.89772843,28.60292406,30.70709593,31.70293259,33.04875384,32.89971577,33.52386993,36.43267894,35.25329626,34.93302501,36.10614249,38.68487435,40.65958776,43.66326039,45.2953501,47.87646176,39.08344635,44.20418081,48.21044186,47.84568411,48.01476283,47.27106245,44.13057221,42.47692692,44.57190034,45.75552338,43.88768905,41.55631317,46.16105074,50.6266063,
French Polynesia,PYF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,66.27596385,85.31970056,57.47012848,71.65142979,50.62899672,60.22768409,52.88590043,52.38432011,53.33296998,57.44220043,45.05134915,43.42548375,43.2427592,43.7562847,41.56267549,43.69834879,46.56839245,44.34023024,44.3084061,43.07758179,40.66889693,35.21654764,34.05555553,32.42155974,32.17795931,31.35391517,30.5271523,26.8728479,27.90152951,29.67799952,28.61241093,30.55635492,30.80104706,32.40941651,30.14110328,33.11253237,35.03265439,37.19669982,35.33030666,30.53498233,34.00494779,32.17081745,31.06547145,33.12436111,28.32384508,30.87086666,31.65730146,32.39146256,32.36167019,31.45320354,31.11242585,30.27085607,30.68561245,38.79307093,37.11221351,30.55651245,34.1427848,40.01952851,
Qatar,QAT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,100.7318628,109.3620335,105.4359275,103.6673346,95.19434195,88.26901012,92.16648831,91.13866178,88.25270572,91.90545017,90.72486993,83.17492916,82.7727479,74.41729801,84.6459569,74.07411674,58.34132582,57.76262179,57.58350944,61.85348916,72.4956717,71.62037037,76.58752378,71.765986,69.70010596,85.46418318,81.33042459,78.08598442,82.28759292,78.38212409,83.59285957,83.41096491,77.61931786,77.67129332,77.79967449,80.44599638,82.93236347,82.10674405,82.59473811,74.57078649,78.48640492,81.5233384,87.64434533,82.46915102,78.5745256,68.36962432,58.89917281,60.45594703,63.59998329,57.8966185,53.55464986,64.08875096,69.6030565,
Romania,ROU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.38587149,47.07537923,45.6565625,32.8384194,35.33024502,42.83155311,43.2985491,44.0929935,48.59182803,52.84663277,55.40655344,48.25632103,52.66575097,63.24197331,66.74569176,68.88234826,72.04221578,75.01834959,69.2767553,68.52601203,63.46455834,62.33190731,54.50302331,65.6874793,72.43258768,71.48212579,73.40562951,73.84217544,73.31692888,74.5295299,74.35122949,72.91217107,69.08474285,64.78690763,71.23292601,76.22367464,
Russian Federation,RUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98342346,18.48655729,29.82479622,36.66456789,40.27750182,39.23601865,48.88588954,58.74620335,57.71626735,50.76547581,48.70661973,49.26229136,47.47564737,48.32778539,47.25900024,44.46314175,45.96850363,40.50158758,42.57701378,41.34281212,39.15702233,37.64956447,39.07671659,39.19655181,37.06203467,37.56366665,41.80039658,39.78448002,38.4185427,43.46270587,38.77308981,
Rwanda,RWA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,15.12604737,13.9344244,13.59999913,12.5,18.46153931,21.50537923,26.50055309,21.30859624,21.48664119,20.1377809,24.55661597,24.66893124,21.9104413,23.04415668,30.47412323,24.65623351,29.16485711,28.79526197,28.70678972,27.94438916,25.10428956,25.94056718,26.78996895,27.03273336,26.64712823,25.00544509,27.66478348,21.5997471,19.95414149,17.50503306,15.60670673,20.8725649,17.4467864,20.18741108,36.75512633,22.41918128,23.0045559,20.79329726,17.34240427,14.50927684,12.71172973,18.66051153,15.91974796,15.05830754,16.07309278,20.31357141,22.22908794,23.28811349,27.83661208,27.18991106,28.2112478,36.35179243,37.76386904,38.42346663,38.75109895,35.85881373,34.3258514,35.11356583,37.21362968,37.69453789,38.8309299,40.03793075,42.66991216,
South Asia,SAS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,13.53528789,12.21982797,12.11384201,11.6741573,11.28927774,10.33306971,14.20203741,11.6080515,9.447652792,8.669710861,8.297427688,7.9806996,9.828888295,10.40197561,12.36026119,13.05762802,13.4982986,13.44954708,14.16342051,15.65688096,16.77671001,16.20645292,15.04815774,13.98789285,15.09636223,13.97784254,13.09054824,13.31846835,14.1509429,15.43242382,16.21813084,17.95666568,19.14672443,19.95938535,19.92171657,22.26811243,22.16896379,22.30825175,21.6164219,21.58645349,22.34509794,21.53801282,22.69590096,23.57952409,26.38559993,30.65938196,32.80333987,31.90456185,41.74273906,31.52288358,34.54195606,41.19657526,41.36620262,40.35849757,37.50820188,31.15753725,27.34215879,28.32495522,30.6542865,28.43519505,24.40282698,30.91812362,33.66731172,
Saudi Arabia,SAU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,59.62589641,62.15198837,56.980599,64.83115861,68.5728298,73.32312448,84.59036787,72.44755641,73.4013625,78.34304488,76.19231103,78.57159176,84.629485,84.18458782,78.12632137,65.84883881,59.55364536,49.1857906,45.18869635,50.5064757,52.30343006,51.95483375,58.22141264,58.14105721,61.25852102,53.09026045,48.79013155,54.5063142,55.76180154,53.9057979,46.89817675,48.70977109,56.89314887,53.92002739,55.2440556,62.53207276,67.00606154,73.12008137,74.58341703,77.78138168,82.45453812,67.08632237,67.77755646,73.34608911,73.32938074,72.16508652,67.34450759,56.49511931,48.61096974,49.84009007,50.96223246,49.46141871,42.47095716,49.07910523,54.21941576,
Sudan,SDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.38653748,33.3452325,35.36432432,37.79553666,33.90732313,27.837237,28.6128845,26.5492228,29.24820267,27.31851391,27.88568303,28.78162651,27.24913255,28.25571629,25.04287269,27.45623437,25.49584488,23.21599265,21.03591682,19.52104957,23.67121696,20.55591607,20.37710438,24.0335726,16.99909438,14.17895687,12.82178316,11.36990077,10.91663896,9.374951342,2.9517358,2.705522411,16.21181289,15.33610141,13.52218037,12.83408024,24.04000561,18.61114005,22.31956048,20.54853189,27.41223788,23.26874405,24.23206092,25.39884896,29.47158246,32.9167348,30.33547869,29.70046852,32.42634616,30.77748547,28.92604999,24.78099313,21.03922559,22.27568792,17.65323777,14.91798519,11.07889175,10.20208506,35.03456715,40.28068561,50.45757346,43.59103696,29.90965833,
Senegal,SEN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.39515457,27.10167193,26.34789301,26.11082718,26.07385058,24.21371081,24.86149369,24.38866353,25.8900198,25.61765591,26.66856471,25.6802843,30.60109364,29.83795323,42.34694023,36.88539701,39.06225656,47.24227536,36.70334549,35.88846628,33.901625,38.47756971,38.3661841,46.03071093,46.33926371,36.34511704,29.41343684,25.12580977,26.03444709,30.06578954,26.78945669,25.82971242,21.96962703,24.34857967,36.01088966,38.01564568,36.9528409,37.07701544,37.24478994,39.30024074,40.56086747,41.99559871,43.17479731,41.60241574,43.14854724,46.10759,45.00800818,46.76931435,51.60795866,41.68249245,43.06720394,47.43946022,50.76759973,48.6979323,47.00146931,46.17219534,42.63585522,46.28376571,50.5868018,52.6534016,47.86283916,54.04957053,58.57117806,
Singapore,SGP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,350.3361537,310.7386132,294.7088404,276.0437971,228.4843073,228.1858587,221.6292635,208.3138442,205.582344,216.1584114,209.0520691,203.1552952,205.1854161,237.5404017,271.7591689,239.7902358,247.4443979,282.7190373,308.5600085,342.866176,364.6777368,342.4212797,304.3598101,281.099217,267.0314231,256.2937701,258.2808193,292.7738842,327.8092465,309.6007575,314.3756676,275.4993742,260.1948309,262.765633,270.7266295,276.4696225,266.2205661,257.1037384,246.858071,261.6157626,283.4708663,264.7744329,261.1003333,303.2574644,323.5889534,336.2047044,343.4880717,310.853162,339.8228981,265.5762278,276.3285852,277.521018,267.0738713,254.6574121,251.947843,210.6094363,192.4019337,204.3182097,207.9860577,199.0324317,198.7312624,203.7727485,212.3831576,
Solomon Islands,SLB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,67.45088496,64.09285714,62.9229572,,49.94318182,68.95411765,57.89538462,62.69271186,65.66575965,64.98129706,70.85705,72.05426804,92.54577099,89.14308027,81.03203196,66.87332816,75.04673908,94.72905817,92.43319867,93.48323775,93.47087126,101.9862422,109.3228624,74.92635343,86.1385217,79.54367332,88.44662293,69.7552599,68.59189759,61.30206004,59.82292347,53.76110973,48.35822649,38.34769781,33.45473471,36.08474835,40.22324057,46.58066722,52.09232342,54.75828835,66.01511165,69.29973975,53.75159022,69.92277548,83.37286098,83.19162785,79.63222441,71.72959717,66.21251267,64.58907303,72.93563315,72.42436698,64.9104001,55.85407271,58.65961766,61.54503685,
Sierra Leone,SLE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,48.73483884,52.74723961,41.41478597,47.31852329,52.14884259,54.51655629,48.71812081,45.85906572,56.36501017,53.31982676,49.93280545,50.29846435,50.29506092,49.69839301,56.39963665,44.6012975,42.36645909,45.80398102,46.73359041,46.51400788,59.15620943,42.87277511,31.58311,28.03235435,26.66788789,32.79298819,56.30567951,40.44802956,24.83214735,34.4060883,44.17803549,39.48220851,43.38248069,34.46874979,29.05969503,20.09741529,27.39603396,12.93785778,15.17008504,12.9970092,25.4767453,19.63061919,25.31879382,28.83873335,29.71576873,30.91468581,33.29545008,32.44494461,30.58856766,31.04569473,43.09275159,70.49135865,71.94032696,75.13703337,62.21111802,48.02412754,43.80331594,50.222568,46.70615848,52.42140917,63.23059977,58.83412365,75.465913,
El Salvador,SLV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,44.43330447,44.10878733,44.15078877,42.287272,39.06994473,39.1024962,40.2151553,43.12664198,50.54356869,61.52904171,60.77107293,63.48033469,64.62381309,59.9751915,65.24927721,54.08566559,51.87361504,45.77562337,46.37303807,46.26287461,43.15370883,44.80781847,40.04501413,38.5691237,37.94415156,38.29753683,40.0583176,45.60154676,47.55796368,49.43104812,55.82862064,52.28279383,60.21499797,58.6467367,58.53318584,66.93295199,64.24570253,64.59157519,67.06487689,70.19404544,68.7712614,71.05673852,75.45373051,80.38632582,63.57937508,70.00789249,75.29661631,72.93037784,73.95311528,70.00252728,67.419738,63.02231823,65.38242433,66.75031753,65.12744623,58.93683454,71.34504354,74.55818512,
San Marino,SMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.34098129,64.83288801,67.63775569,54.00893883,63.43935212,64.23507361,69.6248445,72.64707614,75.31734211,78.80784652,83.84558446,88.13900996,89.07663813,89.99452842,85.70842017,94.07289038,110.4503517,
Sub-Saharan Africa (excluding high income),SSA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.35329461,36.42338416,34.48734159,35.29265634,37.56400653,37.44482298,35.09231775,35.94795606,35.37463836,35.0322464,33.12476428,37.6559451,34.6748097,36.63355443,44.51783948,43.48135351,43.63492898,47.33027392,46.908233,47.50078232,54.11796063,35.45205558,32.17816104,33.12202253,36.17798653,37.41938591,33.95726698,34.36334274,34.62951448,36.20743598,33.67196726,31.00571045,35.3191957,34.14500904,34.80927099,32.77551365,31.50287772,31.38288623,27.91646948,40.06424382,42.02852633,43.72213453,41.23793455,41.19901337,43.69640149,45.74164179,46.04612066,47.88233526,53.1238596,43.33450281,45.83101215,51.29971962,49.63433934,46.69336241,44.79864706,39.43814783,37.08222109,37.79601893,41.59411614,39.36762908,35.67241553,41.75250156,45.25635352,
South Sudan,SSD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.03891486,38.01710911,41.83591277,
Sub-Saharan Africa,SSF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.35123925,36.41853283,34.48227434,35.28602269,37.5551771,37.43944333,35.09294176,35.95064899,35.38285117,35.0415468,33.13554386,37.67177957,34.69636416,36.65285643,44.53306398,43.49639511,43.65603466,47.34968377,46.93008325,47.52623879,54.13214855,35.4665853,32.19731723,33.14159285,36.19918939,37.44430315,33.97687221,34.37883029,34.65787016,36.23374508,33.70210761,31.03105529,35.34085828,34.17753679,34.83020585,32.79854247,31.57007214,31.43114784,27.97526645,40.143985,42.09098963,43.82254867,41.31624413,41.26749798,43.75462903,45.81160646,46.11272674,47.9455583,53.20290114,43.40198123,45.89560629,51.36025205,49.69475352,46.75133845,44.85512689,39.48908969,37.14326282,37.87066771,41.66079361,39.42476819,35.73181953,41.8076517,45.31401529,
Small states,SST,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,74.45920419,74.79783976,73.88193744,75.94960101,78.26466252,75.37935728,73.94368424,72.10706091,76.00234331,80.65902797,82.89259759,92.8848777,86.31526955,90.33077143,117.430286,116.5769879,117.0751547,114.3306997,110.1717311,112.0892231,125.1969664,124.3673014,111.6486775,99.43814105,97.50386701,90.44712532,84.81189023,82.88473642,77.86244754,85.11827242,78.5162731,78.71805686,76.20579917,75.71465151,74.8699505,78.31212209,80.37647822,79.4363156,74.65025955,73.10379608,78.21805221,76.34130889,73.71521711,73.55088413,74.09375367,77.79563957,81.86088898,80.12784393,84.25014407,72.43302338,76.97609034,82.70704881,84.6234358,83.24050467,79.2826531,70.95046335,64.88983549,65.90287171,70.09164333,65.56378253,62.83520704,73.14061156,77.77576554,
Sao Tome and Principe,STP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.81571745,42.26787143,47.01928625,40.14582222,41.77334064,55.33177546,57.66126491,66.48187719,55.31522915,64.7296222,64.03038096,62.34431681,61.78809175,63.79658385,58.84623464,52.3493441,50.62067072,42.73979518,38.98531025,32.25604614,35.65963502,40.17048676,
Suriname,SUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,98.34420472,88.20798514,83.5126991,83.36641524,95.98214286,97.95653584,92.98660362,95.15178976,89.49658173,92.817254,94.21607857,94.01993355,101.298285,99.27824422,121.7518604,115.7894737,112.7596439,110.3663289,102.1074099,109.2651757,128.0503145,117.2103487,103.0601093,94.96321449,81.25,71.93585338,74.29854097,61.2244898,65.54694229,181.5333579,243.0484037,193.7067619,230.5981216,198.4771574,114.6174325,153.5590792,120.5053134,131.9052592,80.74897601,94.43854056,97.29104896,103.5624329,87.87696019,105.3217865,108.8880887,114.1400765,83.30857064,81.82899144,86.24474118,72.04399323,78.38162101,92.82549128,94.15662651,89.19969378,78.13981728,71.78754194,81.11721347,91.09944423,92.76315128,96.26396765,127.9617559,119.1665458,121.0166951,
Slovak Republic,SVK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.33484916,65.96261481,67.14358242,71.45917183,77.09513585,79.72266702,70.67106462,84.09660786,88.87616264,87.73636013,94.54397459,100.2952003,105.5999809,123.0355717,138.0504808,143.9543415,125.3007529,145.4232946,160.0467395,167.1504581,169.419946,165.3991399,166.4584139,168.6886562,172.5363912,175.551766,169.8109421,160.2460637,175.2303623,190.7489477,
Slovenia,SVN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.40114821,82.46063215,85.38704969,86.50681537,82.17024442,93.23483081,93.0576334,90.71987885,89.7967172,99.14343644,109.3315116,119.9841594,128.2802865,127.577501,104.1850107,122.9955703,136.1142549,137.82963,139.1946403,139.787866,143.2325961,141.7436793,153.3697886,159.5983382,163.5511526,162.0131508,185.8449111,232.1527333,
Sweden,SWE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,34.55187625,32.96405801,32.39898514,32.64559383,33.42295717,33.66739975,32.80501423,31.52411997,32.30456166,34.39434688,36.23289984,34.95610754,34.47920441,38.89910438,49.41728522,42.02670313,42.59413338,41.51531993,40.57645151,45.65899918,45.2833158,44.33599928,47.55441054,50.98731421,51.10192646,51.70624855,46.48299191,46.5614821,46.07736234,46.12194396,42.69834825,38.36464664,37.32927109,43.50577525,52.9529369,54.4230462,52.04771927,55.32542718,56.56014469,55.99583243,60.87915361,57.2802705,55.63219858,55.52597592,58.08608632,61.8683857,65.07782339,65.55548145,67.9594014,57.41941503,62.01839677,63.40232233,60.95763248,55.91949786,56.16429716,55.12154339,54.36021731,56.76975153,60.59406701,59.85376523,55.84108748,58.8749718,67.60025929,
Eswatini,SWZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,96.93003764,88.31860319,93.62488226,105.3031432,90.79639425,113.8304382,114.4939308,140.4494944,129.0727333,106.2417424,116.8183096,106.256624,102.9055629,91.92703636,119.5516325,129.3792139,140.5246392,114.1221842,148.8418147,161.8566157,183.0336472,172.5724326,158.3055364,153.9608049,138.9328717,139.691405,140.7132636,146.8860938,142.1910959,155.6846695,109.3573622,113.2220015,117.1425079,114.4276419,120.3415003,110.3008606,119.6699281,118.1326603,130.3816636,129.5312941,112.5370768,141.5255827,138.5260359,143.6568167,139.8514157,111.0722167,108.4667894,103.1884293,95.62596763,96.07789765,84.70824491,80.0750352,77.23237978,78.04151501,83.51823345,79.34543616,81.47233655,77.51587224,79.28688052,85.8445093,84.29935886,86.39736166,83.55385342,
Sint Maarten (Dutch part),SXM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9783958,91.18887063,106.4614965,84.07918295,69.54001337,69.23532517,65.32604703,84.73631074,78.77089193,59.20279671,67.91956661,83.98994667,
Seychelles,SYC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.29996503,25.87986413,23.73037375,21.5470362,19.48933834,25.63604307,36.48961686,42.08746077,55.99094513,60.78277899,65.10405469,77.39250705,78.31588753,78.59870867,81.14155285,79.49267615,97.40461002,88.33593491,85.32785659,84.07911031,76.5385055,67.17527378,71.87756097,69.18720038,70.81056688,70.67669436,56.07128544,50.90249043,63.24804512,61.35662272,61.708946,55.48481592,52.01454513,57.3150436,49.65511354,52.70622929,96.96397262,75.63021224,78.17238818,87.35157956,81.93057862,104.5215926,87.31566924,91.36345884,88.24067397,103.7939096,105.1374696,113.1523278,154.8595381,139.7074151,140.948637,144.6306442,143.8689593,125.2910389,121.3626824,101.0472718,102.8133803,120.8675685,115.8653468,102.4259718,121.3334532,124.1171798,119.6773073,
Syrian Arab Republic,SYR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.0397795,32.6899385,35.83758577,35.32016455,30.75787707,28.72520759,34.96809155,29.0915579,30.78787328,32.11627475,31.62735294,30.22438537,34.23428695,37.37565156,47.32994795,46.97528766,53.86721868,54.807315,42.64433913,50.08217016,47.7093817,43.41684783,34.54374309,34.62242977,31.09596905,26.44334635,15.91869052,11.72164714,21.43071374,27.24410222,27.66006529,22.32289353,19.88380244,19.76390013,18.88351337,16.26221814,15.23893874,11.96018075,9.635296745,9.998583798,10.48392811,11.524546,12.17334846,11.32988662,13.98948489,14.58229612,14.56892912,14.55367649,15.3675104,11.71081305,12.02210288,45.15584575,36.21645015,49.41189167,52.93445941,52.41553784,58.02959918,53.19576417,46.19391463,37.82593341,77.68385817,107.6089646,,
Turks and Caicos Islands,TCA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.98522121,44.0519282,38.06472359,36.58184699,32.87883878,29.64719834,35.58360904,39.81704108,41.44681411,
Chad,TCD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,12.11801435,13.77347218,12.86225013,13.98725538,15.80634604,13.91133146,12.93915367,20.00772198,18.72328781,18.02238765,19.60505461,17.93304768,16.73990241,18.54142396,19.00287632,20.93448524,20.66867286,31.6455539,28.36828182,17.22564556,14.0367534,21.78034208,20.01510458,31.47465463,33.94611382,22.07014666,29.12453395,28.79424687,25.09110198,27.55135462,27.2057108,23.59975688,22.58418717,22.62086019,27.5461555,42.04935573,35.46219846,36.96535592,35.41964334,36.4246838,36.00990721,50.73521116,91.68726919,50.71431955,71.08529514,60.62285412,63.29504597,63.18974521,59.35249821,51.66441032,56.24242368,66.54448305,61.45206661,52.49532325,61.64653541,55.94320145,45.10893343,44.7182364,41.29309253,39.8764428,30.3301902,39.22756641,44.08008462,
East Asia & Pacific (IDA & IBRD countries),TEA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,14.0969759,14.03340135,14.13627052,14.01512585,13.38657329,12.89617327,12.47120063,13.12373048,13.4136861,12.55536583,12.2810066,12.12905294,13.04670973,16.75684038,22.83647443,20.3266467,21.45792386,21.59073918,21.62207493,24.59611764,26.94484897,28.87086523,28.54914179,28.52648652,29.83761571,30.64381654,31.03858658,33.34057057,35.24411975,37.61707394,44.5143796,48.06471323,47.89435819,45.35885564,54.51102193,54.36863245,49.66449988,51.5308051,51.21934714,51.39313194,58.51523612,54.6223558,56.54079213,62.46815339,69.71417768,72.64404395,72.53205174,68.98370039,64.23929149,49.94987698,54.79242698,54.71026625,51.82070227,49.78504893,47.45948789,41.97382983,39.0657335,40.38793594,40.51056748,38.75956909,38.01034889,41.06817344,43.37643421,
Europe & Central Asia (IDA & IBRD countries),TEC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,10.42731278,10.68984701,11.20797011,10.19742489,8.48111332,8.657381616,8.574468085,7.715198864,7.2,6.873287671,8.598473282,11.43092784,11.85472155,13.08846154,14.99394917,13.3354018,13.77842566,12.8639591,10.44870093,8.180447068,34.82854134,38.58970947,44.87923221,50.26718937,56.06806676,54.79677388,49.93831929,49.00799555,,,,,24.3225734,25.16090146,34.15686771,40.30673407,44.16843033,44.98451536,43.15464781,45.74581718,50.39288359,51.40958998,51.05655326,53.40066879,55.35755156,54.0281789,55.62392478,54.89459274,56.81074433,49.28654399,51.73455549,54.17840365,52.39566057,50.83739509,52.25536538,51.93367096,51.70344133,54.64771307,59.04325577,57.39949086,56.8635605,62.89056496,62.60716181,
Togo,TGO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.84847056,35.60226047,33.27347433,32.80844174,43.34631676,38.44094004,38.40170594,33.23170479,35.54351793,37.72422479,47.24844875,41.87932497,40.21716064,39.85436554,54.9570337,48.59703051,46.82138121,56.98225124,82.98312316,82.6440978,78.22887323,66.71189169,69.49413801,58.11322538,64.47129913,62.70005437,48.63741147,53.47853501,52.87024513,52.9953196,52.13618381,43.43756361,39.51660725,25.53715298,55.97256065,74.23344703,75.40355208,71.31654208,63.50222248,62.66360934,62.00184217,61.38537622,59.64734126,64.89159994,65.53119077,75.3895597,72.92955039,50.90475823,51.5850375,51.08125943,56.0215604,62.07538537,68.23629039,71.25859618,60.21915354,58.153497,54.30586381,45.24515503,45.46737654,44.99007088,46.20605686,45.33873215,49.26134808,
